시/도,구,단지명,URL,전용면적,평수,층,시군구,실거래가,매매_계약일자,매매최고가,갭투자구분,갭투자금액,전세가율,전세가,전세_계약일자
경기도,고양시 덕양구,행신3차SKVIEW ( 2009년),https://new.land.naver.com/complexes/25597,104.5787㎡,40평,12층,덕양구 행신동,7억800,2024.03.01,9억,전세낀매수,3억800,56,4억,2020.03.14
경기도,고양시 덕양구,원흥호반베르디움더퍼스트5단지 ( 2017년),https://new.land.naver.com/complexes/110475,69.6752㎡,29A평,9층,덕양구 도내동,7억500,2024.03.05,9억,전세낀매수,3억1천500,55,3억9천,2023.06.15
경기도,고양시 덕양구,별빛마을7단지 ( 1995년),"https://new.land.naver.com/complexes?ms=37.630701,126.827483,16&e=RETAIL",85㎡,32평,10층,덕양구 화정동,6억9천800,2024.03.13,9억4천,전세낀매수,2억9천800,57,4억,2023.12.16
경기도,고양시 덕양구,동산마을호반베르디움 ( 2012년),,84.9905㎡,34C평,23층,덕양구 동산동,6억9천500,2024.01.09,8억7천,전세낀매수,3억4천500,50,3억5천,2019.09.19
경기도,고양시 덕양구,도래울파크뷰 ( 2013년),https://new.land.naver.com/complexes/103881,84.58㎡,33DH평,3층,덕양구 도내동,6억8천,2024.01.18,8억1천,매수후전세,3억5천,48,3억3천,2024.03.02
경기도,고양시 덕양구,A9블럭신원마을호반베르디움 ( 2012년),,106.3747㎡,41A평,16층,덕양구 신원동,6억7천900,2024.02.17,8억,전세낀매수,2억900,69,4억7천,2021.05.22
경기도,고양시 덕양구,도래울파크뷰 ( 2013년),https://new.land.naver.com/complexes/103881,84.98㎡,,15층,덕양구 도내동,6억7천500,2024.02.22,8억6천,전세낀매수,2억8천500,57,3억9천,2024.01.28
경기도,고양시 덕양구,도래울파크뷰 ( 2013년),https://new.land.naver.com/complexes/103881,84.38㎡,,9층,덕양구 도내동,6억7천,2024.02.23,7억9천,전세낀매수,2억9천,56,3억8천,2023.07.22
경기도,고양시 덕양구,삼송리슈빌센트럴파크 ( 2012년),https://new.land.naver.com/complexes/102606,75.6015㎡,29A평,8층,덕양구 원흥동,6억7천,2024.02.17,8억5천,전세낀매수,3억,55,3억7천,2019.10.30
경기도,고양시 덕양구,능곡현대홈타운2 ( 2002년),https://new.land.naver.com/complexes/8243,122.814㎡,46평,20층,덕양구 토당동,6억7천,2024.01.24,8억4천200,전세낀매수,3억500,54,3억6천500,2023.05.10
경기도,고양시 덕양구,신원마을고양삼송아이파크 ( 2012년),https://new.land.naver.com/complexes/103760,100.1㎡,38B평,5층,덕양구 신원동,6억7천,2024.01.04,8억7천500,전세낀매수,2억7천,59,4억,2023.04.26
경기도,고양시 덕양구,삼송리슈빌센트럴파크 ( 2012년),https://new.land.naver.com/complexes/102606,84.9993㎡,,4층,덕양구 원흥동,6억6천500,2024.02.28,8억7천,전세낀매수,2억4천500,63,4억2천,2022.11.12
경기도,고양시 덕양구,DMC중흥S-클래스더센트럴 ( 2020년),https://new.land.naver.com/complexes/118028,59.9482㎡,24B평,26층,덕양구 향동동,6억6천,2024.02.01,7억7천,전세낀매수,2억8천800,56,3억7천200,2023.07.14
경기도,고양시 덕양구,DMC호반베르디움더포레2단지 ( 2019년),https://new.land.naver.com/complexes/113672,70.8787㎡,29B평,5층,덕양구 향동동,6억6천,2024.01.20,8억9천900,전세낀매수,1억7천,74,4억9천,2022.03.05
경기도,고양시 덕양구,서정마을5단지 ( 2008년),https://new.land.naver.com/complexes/24394,84.63㎡,32C평,6층,덕양구 행신동,6억5천500,2024.02.21,7억3천,전세낀매수,1억500,83,5억5천,2022.02.21
경기도,고양시 덕양구,삼송리슈빌센트럴파크 ( 2012년),https://new.land.naver.com/complexes/102606,75.426㎡,29B평,13층,덕양구 원흥동,6억5천500,2024.02.03,8억2천,전세낀매수,9천500,85,5억6천,2021.10.18
경기도,고양시 덕양구,원당대림e-편한세상 ( 2009년),"https://new.land.naver.com/complexes?ms=37.6709,126.86,16&e=RETAIL",112.242㎡,43평,2층,덕양구 성사동,6억5천,2024.03.01,7억9천,전세낀매수,2억5천,61,4억,2023.10.06
경기도,고양시 덕양구,삼송10단지동일스위트2차 ( 2018년),,84.9772㎡,34평,19층,덕양구 신원동,6억5천,2024.02.05,7억9천800,전세낀매수,1억7천300,73,4억7천700,2022.09.22
경기도,고양시 덕양구,고양삼송동일스위트파크뷰7(1차) ( 2017년),,84.0785㎡,,25층,덕양구 신원동,6억5천,2024.01.30,8억5천500,전세낀매수,3억,53,3억5천,2023.07.01
경기도,고양시 덕양구,샘터마을(동신) ( 1997년),"https://new.land.naver.com/complexes?ms=37.637433,126.832359,16&e=RETAIL",101.8㎡,,16층,덕양구 행신동,6억4천800,2024.02.29,7억3천,전세낀매수,3억300,53,3억4천500,2022.06.11
경기도,고양시 덕양구,도래울센트럴더포레 ( 2014년),https://new.land.naver.com/complexes/103879,84.93㎡,,11층,덕양구 도내동,6억4천700,2024.03.12,8억1천,전세낀매수,2억6천700,58,3억8천,2024.03.05
경기도,고양시 덕양구,고양삼송동원로얄듀크 ( 2012년),,84.9609㎡,32B평,20층,덕양구 삼송동,6억4천300,2024.02.20,8억6천800,전세낀매수,1억9천300,69,4억5천,2023.09.21
경기도,고양시 덕양구,은빛삼익건설(5) ( 1995년),,99.94㎡,37E평,12층,덕양구 화정동,6억4천,2024.01.20,7억2천,전세낀매수,3억2천,50,3억2천,2019.10.28
경기도,고양시 덕양구,도래울센트럴더포레 ( 2014년),https://new.land.naver.com/complexes/103879,84.58㎡,33DH평,16층,덕양구 도내동,6억3천700,2024.03.11,7억9천500,전세낀매수,2억4천700,61,3억9천,2020.06.26
경기도,고양시 덕양구,DMC중흥S-클래스더센트럴 ( 2020년),https://new.land.naver.com/complexes/118028,59.9234㎡,24A평,7층,덕양구 향동동,6억3천500,2024.03.16,7억6천,매수후전세,3억1천,51,3억2천500,2024.03.19
경기도,고양시 덕양구,신원마을5단지우림필유아파트 ( 2013년),https://new.land.naver.com/complexes/102486,114.44㎡,45A평,2층,덕양구 신원동,6억3천500,2024.03.09,7억5천,전세낀매수,1억,84,5억3천500,2022.08.24
경기도,고양시 덕양구,행신3차SKVIEW ( 2009년),https://new.land.naver.com/complexes/25597,84.9858㎡,34평,19층,덕양구 행신동,6억3천400,2024.02.08,8억3천,전세낀매수,2억400,67,4억3천,2023.03.25
경기도,고양시 덕양구,삼송역현대헤리엇 ( 2020년),https://new.land.naver.com/complexes/118924,59.95㎡,26A평,29층,덕양구 삼송동,6억3천,2024.03.16,7억5천,전세낀매수,2억7천,57,3억6천,2023.02.10
경기도,고양시 덕양구,대곡역두산위브1단지 ( 2023년),https://new.land.naver.com/complexes/128110,59.99㎡,,7층,덕양구 토당동,6억3천,2024.03.03,6억3천,전세낀매수,2억7천,57,3억6천,2023.09.17
경기도,고양시 덕양구,별빛마을7단지 ( 1995년),"https://new.land.naver.com/complexes?ms=37.630701,126.827483,16&e=RETAIL",84.95㎡,32평,5층,덕양구 화정동,6억3천,2024.02.20,9억3천600,전세낀매수,2억7천,57,3억6천,2023.02.25
경기도,고양시 덕양구,도래울센트럴더포레 ( 2014년),https://new.land.naver.com/complexes/103879,84.98㎡,,17층,덕양구 도내동,6억2천800,2024.03.16,9억,전세낀매수,2억6천800,57,3억6천,2022.10.23
경기도,고양시 덕양구,도래울센트럴파크(CentralPark) ( 2013년),https://new.land.naver.com/complexes/103880,84.68㎡,35EH2평,14층,덕양구 도내동,6억2천700,2024.02.08,8억5천,매수후전세,2억2천700,63,4억,2024.03.08
경기도,고양시 덕양구,은빛마을(LG)5 ( 1995년),"https://new.land.naver.com/complexes?ms=37.637433,126.832359,16&e=RETAIL",99.96㎡,37A평,4층,덕양구 화정동,6억2천,2024.01.29,7억4천,전세낀매수,2억,67,4억2천,2023.02.20
경기도,고양시 덕양구,A9블럭신원마을호반베르디움 ( 2012년),,84.9465㎡,33B평,7층,덕양구 신원동,6억1천800,2024.01.16,7억,전세낀매수,2억9천800,51,3억2천,2018.06.13
경기도,고양시 덕양구,원당대림e-편한세상 ( 2009년),"https://new.land.naver.com/complexes?ms=37.6709,126.86,16&e=RETAIL",84.86㎡,33A평,11층,덕양구 성사동,6억1천500,2024.02.27,7억5천500,전세낀매수,3억1천500,48,3억,2023.06.23
경기도,고양시 덕양구,은빛마을(삼성)5 ( 1995년),"https://new.land.naver.com/complexes?ms=37.637433,126.832359,16&e=RETAIL",99.9㎡,37C평,7층,덕양구 화정동,6억1천,2024.03.08,7억800,전세낀매수,4억3천,29,1억8천,2011.01.10
경기도,고양시 덕양구,신원마을1단지우남퍼스트빌 ( 2015년),https://new.land.naver.com/complexes/107013,84.7815㎡,34B평,18층,덕양구 신원동,6억1천,2024.02.17,7억8천,전세낀매수,1억7천,72,4억4천,2023.09.22
경기도,고양시 덕양구,신원마을5단지우림필유아파트 ( 2013년),https://new.land.naver.com/complexes/102486,99.47㎡,39A평,14층,덕양구 신원동,6억700,2024.03.09,8억5천500,전세낀매수,2억2천700,62,3억8천,2023.03.29
경기도,고양시 덕양구,DMC중흥S-클래스더센트럴 ( 2020년),https://new.land.naver.com/complexes/118028,59.8179㎡,24D평,6층,덕양구 향동동,6억700,2024.02.21,8억5천,전세낀매수,2억9천200,51,3억1천500,2022.04.23
경기도,고양시 덕양구,서정센텀퍼스티지(서정마을4단지) ( 2008년),https://new.land.naver.com/complexes/26749,84.81㎡,32A평,8층,덕양구 행신동,6억,2024.02.17,7억5천,전세낀매수,2억6천,56,3억4천,2023.07.26
경기도,고양시 덕양구,도래울센트럴더포레 ( 2014년),https://new.land.naver.com/complexes/103879,84.38㎡,33D평,7층,덕양구 도내동,6억,2024.02.03,7억3천,전세낀매수,2억3천,61,3억7천,2023.08.21
경기도,고양시 덕양구,원당대림e-편한세상 ( 2009년),"https://new.land.naver.com/complexes?ms=37.6709,126.86,16&e=RETAIL",84.656㎡,33B평,13층,덕양구 성사동,5억9천900,2024.03.13,8억,전세낀매수,2억6천900,55,3억3천,2023.04.25
경기도,고양시 덕양구,고양삼송동일스위트파크뷰7(1차) ( 2017년),,76.0404㎡,30평,20층,덕양구 신원동,5억9천500,2024.03.16,8억3천,전세낀매수,1억9천500,67,4억,2023.11.09
경기도,고양시 덕양구,삼송10단지동일스위트2차 ( 2018년),,76.1337㎡,30평,15층,덕양구 신원동,5억9천500,2024.02.24,7억9천500,전세낀매수,1억9천500,67,4억,2023.10.11
경기도,고양시 덕양구,도래울센트럴더포레 ( 2014년),https://new.land.naver.com/complexes/103879,74.98㎡,,11층,덕양구 도내동,5억9천500,2024.02.24,7억6천,전세낀매수,2억1천500,63,3억8천,2024.01.29
경기도,고양시 덕양구,SK뷰1차 ( 2005년),https://new.land.naver.com/complexes/11048,104.01㎡,38평,4층,덕양구 행신동,5억9천500,2024.01.24,8억2천,전세낀매수,1억8천550,68,4억950,2022.04.18
경기도,고양시 덕양구,도래울센트럴더힐 ( 2015년),https://new.land.naver.com/complexes/141081,74.74㎡,31CH평,15층,덕양구 도내동,5억9천,2024.02.18,7억5천,전세낀매수,1억9천,67,4억,2022.03.27
경기도,고양시 덕양구,별빛마을9단지(기산) ( 1995년),https://new.land.naver.com/complexes/1559,84.93㎡,32평,10층,덕양구 화정동,5억8천500,2024.03.12,7억4천,전세낀매수,1억6천500,71,4억2천,2023.10.14
경기도,고양시 덕양구,DMC두산위브더퍼스트 ( 2020년),https://new.land.naver.com/complexes/119587,59.94㎡,,12층,덕양구 향동동,5억8천,2024.03.09,7억,전세낀매수,2억2천500,61,3억5천500,2024.02.03
경기도,고양시 덕양구,서정마을5단지 ( 2008년),https://new.land.naver.com/complexes/24394,84.7㎡,32B평,9층,덕양구 행신동,5억8천,2024.01.17,7억1천,전세낀매수,2억1천,63,3억7천,2022.11.14
경기도,고양시 덕양구,햇빛마을 ( 1997년),"https://new.land.naver.com/complexes?ms=37.637433,126.832359,16&e=RETAIL",99.78㎡,,11층,덕양구 행신동,5억7천800,2024.02.19,7억2천900,전세낀매수,2억2천800,60,3억5천,2023.07.17
경기도,고양시 덕양구,신원마을1단지우남퍼스트빌 ( 2015년),https://new.land.naver.com/complexes/107013,64.9773㎡,26평,15층,덕양구 신원동,5억7천,2024.01.13,7억5천,매수후전세,1억7천,70,4억,2024.03.09
경기도,고양시 덕양구,삼성래미안 ( 2009년),https://new.land.naver.com/complexes/26784,84.99㎡,,4층,덕양구 성사동,5억6천700,2024.02.06,8억,전세낀매수,1억6천800,70,3억9천900,2022.10.02
경기도,고양시 덕양구,일신건영아파트(햇빛마을) ( 1997년),https://new.land.naver.com/complexes/9970,99.78㎡,,8층,덕양구 행신동,5억6천500,2024.01.20,7억3천,전세낀매수,2억6천500,53,3억,2018.12.15
경기도,고양시 덕양구,별빛마을(건영)10 ( 1996년),"https://new.land.naver.com/complexes?ms=37.637433,126.832359,16&e=RETAIL",84.96㎡,31평,4층,덕양구 화정동,5억6천,2024.03.05,8억1천,전세낀매수,1억,82,4억6천,2023.09.02
경기도,고양시 덕양구,SK뷰1차 ( 2005년),https://new.land.naver.com/complexes/11048,84.91㎡,32평,5층,덕양구 행신동,5억5천300,2024.03.07,7억3천500,매수후전세,1억2천300,77,4억3천,2024.03.16
경기도,고양시 덕양구,A9블럭신원마을호반베르디움 ( 2012년),,84.9831㎡,33A평,1층,덕양구 신원동,5억5천200,2024.01.24,7억6천,전세낀매수,2억1천200,61,3억4천,2023.03.25
경기도,고양시 덕양구,무원마을(삼보) ( 1994년),"https://new.land.naver.com/complexes?ms=37.637433,126.832359,16&e=RETAIL",109.98㎡,39평,11층,덕양구 행신동,5억4천800,2024.02.28,7억3천,전세낀매수,2억800,62,3억4천,2023.05.18
경기도,고양시 덕양구,별빛마을9단지(901동에서906동) ( 1995년),https://new.land.naver.com/complexes/1559,84.93㎡,32평,11층,덕양구 화정동,5억4천700,2024.03.06,7억2천,전세낀매수,2억3천300,57,3억1천400,2023.06.13
경기도,고양시 덕양구,고양삼송동일스위트파크뷰7(1차) ( 2017년),,66.0346㎡,26평,10층,덕양구 신원동,5억4천700,2024.02.24,7억3천850,전세낀매수,2억6천700,51,2억8천,2017.05.30
경기도,고양시 덕양구,삼송10단지동일스위트2차 ( 2018년),,66.0932㎡,26평,16층,덕양구 신원동,5억4천500,2024.02.25,7억1천900,전세낀매수,1억1천500,78,4억3천,2023.02.11
경기도,고양시 덕양구,무원마을(두산) ( 1994년),"https://new.land.naver.com/complexes?ms=37.637433,126.832359,16&e=RETAIL",84.93㎡,31평,10층,덕양구 행신동,5억4천300,2024.02.19,6억9천500,매수후전세,1억4천300,73,4억,2024.03.06
경기도,고양시 덕양구,행신2차에스케이뷰 ( 2006년),https://new.land.naver.com/complexes/22872,84.9016㎡,32평,3층,덕양구 행신동,5억4천300,2024.01.22,6억5천,전세낀매수,9천300,82,4억5천,2022.02.18
경기도,고양시 덕양구,별빛마을(건영)10 ( 1996년),"https://new.land.naver.com/complexes?ms=37.637433,126.832359,16&e=RETAIL",76.86㎡,28평,10층,덕양구 화정동,5억3천,2024.03.06,7억2천,전세낀매수,2억6천,50,2억7천,2023.01.27
경기도,고양시 덕양구,능곡현대홈타운2 ( 2002년),https://new.land.naver.com/complexes/8243,84.45㎡,34평,8층,덕양구 토당동,5억2천800,2024.01.25,6억8천250,전세낀매수,2억7천800,47,2억5천,2023.01.29
경기도,고양시 일산동구,킨텍스원시티2블럭 ( 2019년),https://new.land.naver.com/complexes/116752,84.4423㎡,35C평,42층,일산동구 장항동,12억4천,2024.02.27,16억5천500,전세낀매수,6억2천,50,6억2천,2022.08.20
경기도,고양시 일산동구,일산요진와이시티 ( 2016년),https://new.land.naver.com/complexes/107014,103.84㎡,44C평,38층,일산동구 백석동,11억6천,2024.01.12,15억,전세낀매수,5억3천,54,6억3천,2021.07.20
경기도,고양시 일산동구,일산요진와이시티 ( 2016년),https://new.land.naver.com/complexes/107014,84.31㎡,35C평,51층,일산동구 백석동,9억5천,2024.01.23,13억,전세낀매수,3억7천,61,5억8천,2020.03.17
경기도,고양시 일산동구,일산요진와이시티 ( 2016년),https://new.land.naver.com/complexes/107014,84.49㎡,,16층,일산동구 백석동,8억6천500,2024.02.17,12억4천500,전세낀매수,3억6천420,57,5억80,2022.12.27
경기도,고양시 일산동구,백마마을(삼환) ( 1992년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",114.81㎡,41평,7층,일산동구 마두동,8억800,2024.01.17,8억9천,전세낀매수,5억4천300,32,2억6천500,2018.11.30
경기도,고양시 일산동구,백마마을(삼성) ( 1993년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",101.91㎡,36평,9층,일산동구 마두동,8억,2024.03.09,8억6천500,전세낀매수,3억1천,61,4억9천,2024.02.07
경기도,고양시 일산동구,힐스테이트킨텍스레이크뷰 ( 2019년),https://new.land.naver.com/complexes/116838,84.2511㎡,32C평,4층,일산동구 장항동,7억9천300,2024.01.29,12억8천,전세낀매수,3억1천300,60,4억8천,2022.11.10
경기도,고양시 일산동구,일산센트럴아이파크 ( 2018년),https://new.land.naver.com/complexes/112003,98.1939㎡,39평,6층,일산동구 중산동,7억8천,2024.03.01,8억9천600,전세낀매수,2억8천,64,5억,2023.09.06
경기도,고양시 일산동구,일산요진와이시티 ( 2016년),https://new.land.naver.com/complexes/107014,59.92㎡,25C평,4층,일산동구 백석동,7억7천,2024.02.14,8억9천500,전세낀매수,3억5천,54,4억2천,2023.05.12
경기도,고양시 일산동구,호수마을(롯데) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",99.96㎡,,4층,일산동구 장항동,7억2천,2024.02.13,8억5천,전세낀매수,2억9천,59,4억3천,2023.06.19
경기도,고양시 일산동구,위시티블루밍5단지 ( 2010년),https://new.land.naver.com/complexes/26793,123.23㎡,47C평,28층,일산동구 식사동,7억1천,2024.02.28,8억9천,전세낀매수,1억2천500,82,5억8천500,2024.01.25
경기도,고양시 일산동구,백마마을(청구) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",101㎡,36A평,8층,일산동구 마두동,7억1천,2024.01.30,8억5천,전세낀매수,3억3천,53,3억8천,2021.02.04
경기도,고양시 일산동구,강촌마을(라이프) ( 1992년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",84.93㎡,31A평,15층,일산동구 마두동,6억6천,2024.02.03,7억9천800,전세낀매수,3억,54,3억6천,2023.12.13
경기도,고양시 일산동구,위시티일산자이2단지 ( 2010년),https://new.land.naver.com/complexes/27433,115.6564㎡,45B평,20층,일산동구 식사동,6억5천500,2024.01.27,8억6천500,전세낀매수,2억3천500,64,4억2천,2022.02.10
경기도,고양시 일산동구,강촌마을(코오롱) ( 1993년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",101.94㎡,37평,1층,일산동구 마두동,6억5천,2024.02.17,8억2천,전세낀매수,2억3천,64,4억2천,2024.01.27
경기도,고양시 일산동구,호수마을(현대) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",84.81㎡,31평,5층,일산동구 장항동,6억5천,2024.01.16,8억,전세낀매수,3억,53,3억5천,2023.07.16
경기도,고양시 일산동구,백마마을(벽산) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",101.88㎡,37평,4층,일산동구 마두동,6억4천,2024.02.26,8억3천800,전세낀매수,2억3천100,63,4억900,2021.10.29
경기도,고양시 일산동구,위시티블루밍3단지 ( 2010년),https://new.land.naver.com/complexes/27403,122.83㎡,47A평,14층,일산동구 식사동,6억3천,2024.03.12,8억6천500,전세낀매수,2억,68,4억3천,2023.07.22
경기도,고양시 일산동구,위시티블루밍5단지 ( 2010년),https://new.land.naver.com/complexes/26793,101.9㎡,39B평,20층,일산동구 식사동,6억3천,2024.02.27,8억4천500,전세낀매수,2억1천,66,4억2천,2017.01.04
경기도,고양시 일산동구,흰돌마을(한진) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",84.69㎡,31평,10층,일산동구 백석동,6억3천,2024.01.16,7억3천,전세낀매수,3억2천,49,3억1천,2023.04.07
경기도,고양시 일산동구,강촌마을(우방) ( 1993년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",84.94㎡,32평,2층,일산동구 마두동,6억2천800,2024.01.20,8억1천,매수후전세,1억9천800,68,4억3천,2024.02.23
경기도,고양시 일산동구,위시티블루밍3단지 ( 2010년),https://new.land.naver.com/complexes/27403,123.08㎡,47B평,25층,일산동구 식사동,6억2천500,2024.02.27,8억4천,전세낀매수,2억500,67,4억2천,2019.12.07
경기도,고양시 일산동구,강촌마을(동아) ( 1992년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",84.87㎡,31평,4층,일산동구 마두동,6억2천,2024.03.15,7억4천800,전세낀매수,2억3천150,62,3억8천850,2023.10.13
경기도,고양시 일산동구,위시티블루밍5단지 ( 2010년),https://new.land.naver.com/complexes/26793,101.94㎡,39A평,28층,일산동구 식사동,6억500,2024.03.16,8억3천,전세낀매수,1억6천500,72,4억4천,2023.09.04
경기도,고양시 일산동구,위시티일산자이2단지 ( 2010년),https://new.land.naver.com/complexes/27433,115.9254㎡,45A평,26층,일산동구 식사동,6억500,2024.03.11,8억8천,전세낀매수,1억500,82,5억,2022.10.28
경기도,고양시 일산동구,일산센트럴아이파크 ( 2018년),https://new.land.naver.com/complexes/112003,84.9854㎡,34A평,6층,일산동구 중산동,6억,2024.03.14,8억5천,전세낀매수,1억5천,75,4억5천,2023.07.01
경기도,고양시 일산동구,호수마을(유원) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",101.85㎡,36평,1층,일산동구 장항동,6억,2024.01.12,8억2천500,전세낀매수,1억5천,75,4억5천,2022.10.05
경기도,고양시 일산동구,센트럴더포레(하늘마을6단지휴먼시아) ( 2010년),https://new.land.naver.com/complexes/101523,121.4㎡,45A평,14층,일산동구 중산동,5억9천900,2024.01.27,7억,전세낀매수,2억3천900,60,3억6천,2019.10.03
경기도,고양시 일산동구,백마마을(금호) ( 1995년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",83.77㎡,31A평,11층,일산동구 마두동,5억9천500,2024.02.29,7억2천,전세낀매수,1억7천500,70,4억2천,2024.01.20
경기도,고양시 일산동구,위시티블루밍3단지 ( 2010년),https://new.land.naver.com/complexes/27403,101.94㎡,39A평,24층,일산동구 식사동,5억9천400,2024.03.09,7억9천,전세낀매수,3억4천400,42,2억5천,2013.07.20
경기도,고양시 일산동구,흰돌마을(서안) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",84.9㎡,31평,1층,일산동구 백석동,5억9천,2024.02.26,7억2천,전세낀매수,2억9천,50,3억,2023.06.25
경기도,고양시 일산동구,위시티일산자이1단지 ( 2010년),,84.7861㎡,34B평,16층,일산동구 식사동,5억8천500,2024.02.08,7억4천,전세낀매수,2억2천800,61,3억5천700,2021.10.30
경기도,고양시 일산동구,위시티일산자이주상복합 ( 2010년),https://new.land.naver.com/complexes/27432,115.84㎡,42평,11층,일산동구 식사동,5억8천,2024.01.31,9억8천451,전세낀매수,1억1천,81,4억7천,2022.08.21
경기도,고양시 일산동구,호수마을(청구) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",84.965㎡,32평,2층,일산동구 장항동,5억8천,2024.01.04,7억7천,전세낀매수,2억6천,55,3억2천,2021.04.03
경기도,고양시 일산동구,위시티일산자이1단지 ( 2010년),,84.8793㎡,34A평,11층,일산동구 식사동,5억7천500,2024.03.12,9억6천588,전세낀매수,2억3천,60,3억4천500,2023.02.04
경기도,고양시 일산동구,숲속마을5단지(I-PARK) ( 2006년),https://new.land.naver.com/complexes/19114,101.34㎡,40평,9층,일산동구 풍동,5억7천250,2024.02.22,7억7천500,전세낀매수,1억9천250,66,3억8천,2023.03.11
경기도,고양시 일산동구,숲속마을9단지(성원) ( 2006년),https://new.land.naver.com/complexes/19194,122.8㎡,46평,9층,일산동구 풍동,5억7천,2024.03.05,6억1천800,전세낀매수,1억7천,70,4억,2023.11.07
경기도,고양시 일산동구,숲속마을(6단지두산위브) ( 2006년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",101.816㎡,38B평,12층,일산동구 풍동,5억6천500,2024.01.08,5억2천,전세낀매수,1억6천600,70,3억9천900,2022.03.13
경기도,고양시 일산동구,위시티휴먼빌 ( 2014년),https://new.land.naver.com/complexes/27404,117.41㎡,43C평,14층,일산동구 식사동,5억5천,2024.03.01,5억5천,전세낀매수,2억1천,61,3억4천,2015.02.08
경기도,고양시 일산동구,호수마을(청구) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",67.735㎡,25평,17층,일산동구 장항동,5억5천,2024.02.19,6억5천,전세낀매수,2억2천500,59,3억2천500,2022.01.24
경기도,고양시 일산동구,숲속마을(6단지두산위브) ( 2006년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",101.954㎡,38A평,16층,일산동구 풍동,5억5천,2024.02.03,5억5천,전세낀매수,1억,81,4억5천,2022.09.08
경기도,고양시 일산동구,백마마을(한양) ( 1995년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",84.945㎡,31B평,9층,일산동구 마두동,5억4천500,2024.02.02,7억8천,전세낀매수,1억400,80,4억4천100,2023.03.18
경기도,고양시 일산동구,하늘마을 5단지 ( 2007년),https://new.land.naver.com/complexes/26001,84.67㎡,,8층,일산동구 중산동,5억4천,2024.02.05,6억7천500,전세낀매수,2억1천,61,3억3천,2023.09.27
경기도,고양시 일산동구,호수마을(현대) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",70.14㎡,26평,13층,일산동구 장항동,5억3천,2024.01.27,6억4천,전세낀매수,2억2천,58,3억1천,2023.09.04
경기도,고양시 일산동구,백마마을(벽산) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",84.9㎡,31평,1층,일산동구 마두동,5억1천500,2024.02.27,7억1천,전세낀매수,1억8천500,64,3억3천,2023.08.19
경기도,고양시 일산동구,일산센트럴아이파크 ( 2018년),https://new.land.naver.com/complexes/112003,59.9703㎡,24A평,7층,일산동구 중산동,5억1천400,2024.02.20,7억,전세낀매수,1억4천400,71,3억7천,2023.10.21
경기도,고양시 일산동구,흰돌마을(국제) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",69.09㎡,26평,14층,일산동구 백석동,5억1천,2024.02.24,5억8천,전세낀매수,1억7천,66,3억4천,2023.10.29
경기도,고양시 일산동구,백송마을(삼호) ( 1992년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",84.69㎡,31A평,3층,일산동구 백석동,5억500,2024.02.14,6억3천200,매수후전세,1억5천500,69,3억5천,2024.02.23
경기도,고양시 일산동구,백송마을(선경) ( 1994년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",84.6㎡,31평,7층,일산동구 백석동,5억500,2024.01.06,6억4천,전세낀매수,2억5천500,49,2억5천,2023.02.25
경기도,고양시 일산동구,백송마을(삼부) ( 1993년),"https://new.land.naver.com/complexes?ms=37.65879,126.775025,16&e=RETAIL",84.99㎡,32평,9층,일산동구 백석동,5억,2024.03.07,6억3천,전세낀매수,1억4천500,71,3억5천500,2023.12.13
